TS,Track V, Car V, Car I
1609459347378,10.016109,0.061408,1.156146
1609459347442,10.011724,0.057022,1.091691
1609459347570,10.016109,0.052636,1.123919
1609459347698,10.011724,0.057022,1.123919
1609459347826,10.011724,0.052636,1.027237
1609459347954,10.038041,0.057022,1.123919
1609459348082,10.038041,0.052636,1.123919
1609459348210,10.007337,0.052636,1.156146
1609459348339,10.011724,0.057022,1.123919
1609459348467,9.897680,7.532917,2.318334
1609459348659,9.845044,4.826024,2.930648
1609459348787,9.700296,6.269390,4.219730
1609459348915,9.989792,5.571694,1.317281
1609459349043,9.910838,4.843569,2.028290
1609459349171,9.656433,5.769351,4.509773
1609459349299,9.665206,6.225527,4.477546
1609459349429,9.634502,6.796019,5.122087
1609459349557,9.923998,4.957613,2.124971
1609459349685,9.840658,5.435719,2.737285
1609459349813,9.722228,5.795669,3.833005
1609459349942,9.616957,6.734337,4.960952
1609459350070,9.669593,8.463086,4.735363
1609459350198,9.634502,9.546777,4.703135
1609459350326,9.695910,9.625730,3.994140
1609459350454,10.007337,5.655308,1.027237
1609459350646,9.937157,5.488355,1.867155
1609459350775,9.766091,5.422560,3.575189
1609459350903,9.652047,6.523795,4.864271
1609459351031,9.625730,7.475895,4.735363
1609459351159,9.687138,8.182364,4.187503
1609459351287,9.616957,9.524844,4.896498
1609459351415,9.638888,9.564322,4.606454
1609459351544,9.735387,9.665206,3.736324
1609459351673,10.016109,6.734337,1.027237
1609459351801,10.007337,6.063233,1.220600
1609459351929,9.866976,6.501863,2.608377
1609459352057,9.853817,6.536953,2.705058
1609459352186,9.985406,2.351604,-0.294072
1609459352315,9.897680,4.764616,2.608377
1609459352443,10.038041,3.145524,1.156146
1609459352636,9.827499,4.558459,2.962875
1609459352764,9.770477,4.900591,3.575189
1609459352892,9.779250,5.562922,3.736324
1609459353020,9.827499,5.396242,3.091783
1609459353148,9.902066,4.194123,2.221652
1609459353276,9.796795,5.040952,3.188464
1609459353413,9.814340,5.374310,2.930648
1609459353541,9.731001,5.514672,3.833005
1609459353605,9.709069,5.589239,4.187503
1609459353669,9.744160,5.830760,3.994140
1609459353733,9.757318,6.028143,3.961913
1609459353797,9.603798,7.405715,5.476585
1609459353861,9.656433,9.564322,4.960952
1609459353927,9.941543,6.997789,2.382788
1609459353989,9.950315,2.847255,-0.519661
1609459354191,9.831885,5.457650,2.705058
1609459354255,9.766091,5.466423,3.542962
1609459354383,9.731001,5.896554,4.155276
1609459354447,9.713455,6.072006,4.155276
1609459354575,9.669593,6.458000,4.348638
1609459354641,9.853817,5.334834,2.543923
1609459354704,9.884521,4.878659,2.253880
1609459354768,9.831885,5.159382,2.833966
1609459354832,9.809954,5.571694,3.091783
1609459354896,9.722228,5.488355,3.961913
1609459354960,9.669593,5.975508,4.380865
1609459355024,9.590639,6.484318,5.218769
1609459355090,9.665206,7.111833,4.445319
1609459355152,9.687138,7.607485,4.477546
1609459355216,9.652047,8.432383,4.832044
1609459355379,9.616957,9.529231,4.832044
1609459355443,9.704683,9.634502,3.994140
1609459355571,9.981019,3.641449,-1.035294
1609459355635,9.985406,2.917436,-0.648569
1609459355699,9.967861,5.470809,1.542870
1609459355763,9.897680,5.545376,2.124971
1609459355891,9.774863,5.620217,3.317372
1609459355956,9.757318,5.378697,3.542962
1609459356084,9.722228,6.098324,4.187503
1609459356212,9.678365,6.971472,4.574227
1609459356276,9.673979,7.813640,4.638681
1609459356404,9.673979,9.599412,4.477546
1609459356532,9.595025,9.507299,5.186542
1609459356596,9.682751,9.603798,4.445319
1609459356660,9.774863,9.704683,3.639643
1609459356852,10.038041,7.067970,1.091691
1609459356980,10.007337,3.325362,-0.809705
1609459357108,9.884521,5.949190,2.705058
1609459357237,9.779250,6.892518,3.736324
1609459357365,10.038041,3.865150,0.704967
1609459357493,10.038041,3.092888,1.091691
1609459357621,9.827499,5.216404,3.285145
1609459357751,9.761704,5.523445,3.994140
1609459357815,9.713455,6.001825,4.477546
1609459357943,9.652047,6.743383,5.218769
1609459358009,9.761704,6.510636,4.123048
1609459358135,9.910838,4.773388,2.415015
1609459358263,9.770477,6.063233,3.865232
1609459358391,9.862590,4.948840,2.995102
1609459358519,9.796795,5.242722,3.639643
1609459358711,9.731001,5.900940,3.929686
1609459358775,9.625730,7.111833,4.993179
1609459358839,9.616957,8.638538,5.025406
1609459358967,10.011724,4.878659,1.317281
1609459359095,9.941543,4.830410,1.834928
1609459359223,9.836272,5.852691,2.930648
1609459359352,9.709069,5.751806,4.380865
1609459359479,9.595025,6.853041,5.283223
1609459359608,9.761704,5.848305,3.575189
1609459359736,9.871362,4.812865,2.511696
1609459359864,9.853817,5.251494,2.543923
1609459359992,9.722228,5.628990,4.187503
1609459360120,9.634502,6.861814,4.767590
1609459360248,9.691524,7.638188,4.219730
1609459360376,9.555549,9.467823,5.347677
1609459360569,9.976633,5.005862,-0.100710
1609459360697,10.007337,4.237986,1.091691
1609459360825,9.967861,5.097974,1.802701
1609459360953,9.880135,5.032180,2.608377
1609459361081,9.748546,5.475195,3.607416
1609459361209,9.709069,5.839532,3.929686
1609459361337,9.713455,6.694861,3.994140
1609459361466,9.744160,7.743460,3.994140
1609459361594,9.634502,9.551163,4.928725
1609459361723,9.704683,9.625730,4.348638
1609459361851,9.783636,9.709069,3.575189
1609459361979,10.038041,6.853041,1.123919
1609459362118,10.002951,3.106047,-0.680797
1609459362246,9.884521,4.470459,2.672831
1609459362374,10.016109,1.881996,0.060426
1609459362566,9.757318,5.527831,4.058594
1609459362695,9.840658,6.115869,3.188464
1609459362823,10.016109,2.026743,-0.036255
1609459362951,10.011724,6.080779,1.317281
1609459363079,9.831885,4.325712,3.317372
1609459363209,9.792409,4.018671,3.704097
1609459363337,9.691524,5.576080,4.767590
1609459363465,9.871362,5.076043,2.866194
1609459363593,9.805568,5.501513,3.607416
1609459363721,9.880135,5.203245,2.769512
1609459363849,9.836272,5.413787,3.156237
1609459363977,9.766091,5.308516,3.929686
1609459364106,9.695910,6.339571,4.606454
1609459364234,9.551163,7.853117,6.024445
1609459364362,9.976633,4.615481,0.769421
1609459364522,9.880135,5.220790,2.415015
1609459364586,9.845044,5.317289,2.737285
1609459364716,9.792409,5.835146,3.317372
1609459364778,9.691524,6.041302,4.187503
1609459364842,9.695910,6.080779,4.219730
1609459364906,9.638888,6.462387,4.735363
1609459364970,9.643275,6.857428,4.928725
1609459365034,9.652047,6.901291,4.928725
1609459365098,9.831885,5.988667,3.124010
1609459365164,9.959088,4.597936,1.639551
1609459365226,9.875749,4.887432,2.350561
1609459365290,9.796795,5.593626,3.220691
1609459365354,9.739774,5.264653,3.704097
1609459365418,9.695910,5.650922,4.123048
1609459365546,9.608185,7.067970,4.993179
1609459365710,9.564322,9.480982,5.347677
1609459365774,9.603798,9.516072,4.993179
1609459365902,9.687138,9.608185,4.380865
1609459366038,10.011724,4.229213,-0.809705
1609459366102,10.011724,3.202545,-0.777478
1609459366166,10.007337,5.431333,1.349508
1609459366230,9.976633,5.791283,1.738247
1609459366294,9.831885,6.177277,3.124010
1609459366358,9.717841,5.962349,4.251957
1609459366424,9.691524,6.343956,4.477546
1609459366550,9.687138,6.501863,4.509773
1609459366678,9.687138,8.028843,4.509773
1609459366743,9.599412,9.511686,5.283223
1609459366807,9.704683,9.625730,4.284184
1609459366871,9.643275,9.559935,4.832044
1609459367063,9.761704,9.687138,3.833005
1609459367127,9.792409,9.722228,3.446281
1609459367191,9.805568,9.735387,3.381826
1609459367319,10.007337,3.873923,-1.099748
1609459367447,9.989792,5.940417,1.542870
1609459367511,9.893293,6.379047,2.640604
1609459367639,9.937157,5.993053,2.157198
1609459367705,10.011724,2.505124,-0.390753
1609459367831,9.884521,4.672503,2.640604
1609459367959,9.866976,5.176928,2.930648
1609459368087,9.845044,5.519058,3.091783
1609459368215,9.726614,5.795669,4.316411
1609459368343,9.656433,6.593976,5.122087
1609459368473,9.805568,6.216754,3.575189
1609459368601,9.871362,5.133064,2.801740
1609459368769,9.818727,5.681625,3.349599
1609459368897,9.880135,5.062884,2.769512
1609459369025,9.726614,5.870236,4.348638
1609459369153,9.660820,7.129378,4.960952
1609459369281,9.621343,9.524844,5.283223
1609459369409,10.002951,3.141137,-0.713024
1609459369537,9.941543,5.010248,2.092744
1609459369676,9.796795,5.611171,3.575189
1609459369804,9.739774,6.300094,4.123048
1609459369933,9.630116,7.024107,5.122087
1609459370061,9.902066,5.497127,2.479469
1609459370189,9.845044,5.672853,3.091783
1609459370319,9.770477,5.813214,3.704097
1609459370447,9.656433,5.984280,4.799817
1609459370575,9.625730,8.020070,5.122087
1609459370767,9.700296,9.621343,4.251957
1609459370895,9.748546,9.669593,3.897459
1609459371023,10.007337,3.606359,-0.970840
1609459371151,9.981019,5.598011,1.575097
1609459371279,9.884521,5.492741,2.705058
1609459371408,9.726614,5.918486,4.090821
1609459371536,9.700296,6.370274,4.380865
1609459371664,9.713455,7.182014,4.251957
1609459371792,9.634502,8.673629,4.960952
1609459371920,10.011724,9.959088,1.317281
1609459372048,9.744160,9.669593,3.929686
1609459372176,9.805568,9.739774,3.414053
1609459372304,9.998565,4.049375,-1.228656
1609459372432,10.016109,5.804442,1.285054
1609459372560,9.849430,6.383433,2.930648
1609459372753,9.950315,5.852691,2.028290
1609459372882,10.033655,3.461611,1.123919
1609459373010,9.871362,5.317289,2.833966
1609459373138,9.774863,5.593626,3.865232
1609459373266,9.687138,6.681702,4.832044
1609459373394,9.735387,6.493091,4.187503
1609459373522,9.906452,4.422210,2.511696
1609459373650,9.809954,5.409401,3.414053
1609459373779,9.796795,5.391856,3.575189
1609459373908,9.809954,5.571694,3.446281
1609459374036,9.761704,5.848305,3.994140
1609459374164,9.546777,7.712756,6.024445
1609459374293,9.814340,8.287635,3.381826
1609459374421,10.007337,2.553373,-0.390753
1609459374550,9.866976,5.584853,2.801740
1609459374742,9.691524,5.883395,4.509773
1609459374870,9.638888,6.817951,4.993179
1609459374998,9.796795,6.194822,3.478508
1609459375126,9.853817,5.536603,2.866194
1609459375254,9.757318,6.335184,3.800778
1609459375382,9.573094,6.835496,5.541039
1609459375511,9.603798,8.612221,5.186542
1609459375639,9.603798,9.516072,5.154314
1609459375801,9.757318,9.682751,3.736324
1609459375865,9.783636,9.709069,3.542962
1609459375929,10.038041,7.217104,1.156146
1609459375993,10.007337,3.536178,-0.970840
1609459376122,9.919611,5.865850,2.221652
1609459376187,9.853817,6.093938,2.930648
1609459376314,9.687138,6.216754,4.477546
1609459376473,9.630116,7.067970,5.025406
1609459376537,9.678365,7.870936,4.574227
1609459376601,9.673979,8.296408,4.574227
1609459376665,9.555549,9.459050,5.798855
1609459376730,9.660820,9.573094,4.670908
1609459376794,9.656433,9.577480,4.703135
1609459376858,9.625730,9.533617,4.960952
1609459376922,9.691524,9.616957,4.380865
1609459377050,9.796795,9.731001,3.414053
1609459377178,10.033655,8.217454,1.156146
1609459377242,9.989792,4.409051,-1.454246
1609459377306,10.002951,3.483542,-0.938613
1609459377370,9.998565,5.791283,1.381735
1609459377435,9.757318,6.001825,3.091783
1609459377498,9.722228,6.752156,3.704097
1609459377666,9.976633,2.741984,-0.487434
1609459377730,9.985406,2.224127,-0.165164
1609459377869,9.888907,4.457300,2.608377
1609459377995,9.801182,4.584777,3.027329
1609459378123,9.695910,5.756193,4.380865
1609459378187,9.678365,6.436069,4.832044
1609459378315,9.678365,6.729951,4.864271
1609459378381,9.809954,6.023757,3.381826
1609459378444,9.897680,4.536528,2.253880
1609459378507,9.875749,4.760229,2.447242
1609459378635,9.853817,5.269040,2.801740
1609459378699,9.866976,4.707594,2.640604
1609459378764,9.801182,5.198859,3.220691
1609459378828,9.796795,5.290971,3.510735
1609459378893,9.766091,5.448878,3.929686
1609459379084,9.625730,7.063583,5.154314
1609459379148,9.551163,7.804868,5.959991
1609459379212,9.573094,9.485368,5.476585
1609459379276,9.862590,7.361852,2.543923
1609459379340,9.967861,3.119206,-0.648569
1609459379404,10.011724,4.194123,1.091691
1609459379468,9.932771,4.997089,1.867155
1609459379596,9.792409,5.830760,3.285145
1609459379724,9.673979,6.212368,4.670908
1609459379852,9.660820,6.791633,4.896498
1609459379980,9.849430,5.106747,2.576150
1609459380108,9.783636,5.488355,3.156237
1609459380236,9.695910,5.817601,4.090821
1609459380364,9.634502,6.659770,5.025406
1609459380492,9.687138,8.577130,4.316411
1609459380662,9.599412,9.494141,5.089860
1609459380790,9.695910,9.616957,4.123048
1609459380854,10.020496,6.993402,1.156146
1609459380984,10.002951,3.742334,0.447150
1609459381110,9.915225,5.598011,2.318334
1609459381240,9.761704,6.159732,3.671870
1609459381366,9.669593,6.357116,4.251957
1609459381494,9.634502,6.879359,4.703135
1609459381622,9.599412,8.182364,5.122087
1609459381750,9.581866,9.489754,5.154314
1609459381878,9.652047,9.568707,4.606454
1609459382007,9.744160,9.673979,3.736324
1609459382135,9.950315,8.713106,1.834928
1609459382263,9.981019,3.553723,-1.003067
1609459382391,9.906452,6.212368,2.157198
1609459382583,10.038041,4.654958,1.156146
1609459382711,9.862590,5.141837,2.898421
1609459382839,9.827499,5.620217,2.930648
1609459382967,9.796795,5.369925,3.285145
1609459383095,9.709069,5.198859,4.090821
1609459383223,9.660820,6.124642,4.993179
1609459383351,9.744160,6.558885,3.833005
1609459383479,9.814340,5.848305,3.188464
1609459383608,9.766091,6.102711,3.542962
1609459383743,9.827499,5.931645,3.027329
1609459383870,9.691524,5.830760,4.219730
1609459383999,9.652047,6.418524,5.057633
1609459384127,9.410801,9.081828,7.410208
1609459384255,9.959088,6.194822,1.542870
1609459384383,9.994179,3.970422,1.123919
1609459384575,9.739774,5.422560,3.800778
1609459384703,9.630116,6.712406,5.089860
1609459384832,9.538004,7.480282,5.766628
1609459384961,9.950315,4.711980,1.738247
1609459385089,9.766091,6.146574,3.607416
1609459385218,9.643275,5.874622,4.832044
1609459385346,9.538004,7.818027,5.959991
1609459385475,9.529231,9.445891,5.895536
1609459385604,9.687138,9.603798,4.413092
1609459385732,9.950315,8.616607,2.124971
1609459385860,10.011724,3.079729,-0.616342
1609459385988,10.016109,2.127628,-0.068482
1609459386127,9.862590,4.747070,2.801740
1609459386256,9.871362,4.738298,2.801740
1609459386384,9.774863,5.510286,3.671870
1609459386576,9.678365,6.734337,4.574227
1609459386704,9.656433,8.353429,4.864271
1609459386834,9.682751,9.608185,4.413092
1609459386898,9.625730,9.551163,4.509773
1609459386962,9.669593,9.599412,4.123048
1609459387026,9.722228,9.643275,3.704097
1609459387090,9.744160,9.669593,3.575189
1609459387218,9.994179,4.369575,-1.454246
1609459387282,10.002951,3.479156,-0.938613
1609459387346,9.976633,6.080779,1.478416
1609459387410,9.853817,6.738997,2.576150
1609459387474,9.779250,7.024107,3.285145
1609459387538,9.805568,6.800406,3.059556
1609459387604,9.941543,5.808828,1.738247
1609459387667,9.976633,2.513897,-0.390753
1609459387830,9.871362,5.308516,2.576150
1609459387894,9.915225,4.847955,2.028290
1609459387959,9.897680,5.093588,2.608377
1609459388086,9.691524,5.940417,4.477546
1609459388150,9.700296,6.361502,4.380865
1609459388278,9.595025,6.747770,5.476585
1609459388342,9.616957,7.124991,5.315450
1609459388406,9.827499,6.238685,3.124010
1609459388470,9.919611,4.808478,2.157198
1609459388534,9.871362,4.883046,2.672831
1609459388598,9.805568,5.396242,3.285145
1609459388662,9.818727,5.347993,3.156237
1609459388790,9.814340,5.426946,3.381826
1609459388856,9.796795,5.409401,3.575189
1609459388983,9.656433,6.212368,4.735363
1609459389148,9.568707,8.063933,5.637720
1609459389213,9.616957,9.524844,5.089860
1609459389341,9.994179,3.189386,-0.777478
1609459389469,9.923998,5.251494,2.028290
1609459389533,9.871362,5.567308,2.511696
1609459389597,9.713455,5.580467,4.123048
1609459389661,9.621343,5.703557,4.993179
1609459389789,9.603798,6.831110,4.960952
1609459389855,9.608185,6.953927,5.025406
1609459389981,9.902066,4.970771,2.286107
1609459390109,9.744160,6.019371,3.639643
1609459390237,9.638888,6.322025,4.993179
1609459390301,9.625730,6.690474,5.122087
1609459390365,9.559935,7.453964,5.444358
1609459390493,9.616957,9.529231,4.799817
1609459390664,9.616957,9.529231,4.767590
1609459390792,9.744160,9.678365,3.671870
1609459390920,10.007337,3.531792,-0.970840
1609459391048,9.932771,5.194472,1.542870
1609459391176,9.757318,5.804442,3.478508
1609459391304,9.643275,6.734337,4.574227
1609459391433,9.731001,6.580816,3.833005
1609459391561,9.621343,8.037616,4.864271
1609459391689,9.665206,9.586252,4.574227
1609459391817,9.656433,9.568707,4.574227
1609459391945,9.735387,9.669593,3.639643
1609459392073,9.801182,9.735387,3.059556
1609459392211,9.963474,3.724789,-1.035294
1609459392339,9.989792,1.522319,0.253788
1609459392467,10.011724,0.179838,1.091691
1609459392659,10.020496,9.564322,1.091691
1609459392787,10.020496,0.057022,0.962783
1609459392915,10.016109,0.057022,1.123919
1609459393043,10.038041,0.057022,1.091691
1609459393171,10.038041,0.052636,1.123919
1609459393299,10.024882,0.057022,1.123919
1609459393434,10.038041,0.057022,1.123919
1609459393562,10.038041,0.057022,1.123919
1609459393691,10.038041,0.052636,1.123919
1609459393819,10.029269,0.057022,1.091691
