TS,Track V, Car V, Car I
1609459235473,5.905327,5.874622,3.341542
TS,Track V, Car V, Car I
1609459225506,9.994179,0.057022,5.619593
1609459225621,9.994179,0.057022,5.651820
1609459225791,9.994179,0.057022,5.587366
1609459225856,9.994179,0.057022,5.651820
1609459225920,9.994179,0.057022,5.651820
1609459225984,9.994179,0.052636,5.619593
1609459226048,9.994179,0.070181,5.651820
1609459226112,9.603798,3.487929,9.875578
1609459226176,9.393255,3.658994,12.034790
1609459226340,9.564322,4.799706,10.294529
1609459226404,9.516072,5.721103,10.842389
1609459226468,10.002951,3.465997,5.651820
1609459226532,9.967861,2.044289,4.491646
1609459226596,9.972247,1.605659,4.749462
1609459226660,9.805568,3.171841,7.684138
1609459226726,9.801182,3.303430,7.780819
1609459226788,9.739774,3.588814,8.393133
1609459226852,9.687138,4.040602,9.005446
1609459226916,9.766091,3.803742,8.231997
1609459226980,9.700296,3.865150,8.908766
1609459227044,9.678365,3.939717,9.198809
1609459227108,9.625730,4.194123,9.746670
1609459227175,9.586252,4.571618,10.068940
1609459227301,9.616957,5.584853,9.778896
1609459227462,9.726614,5.962349,8.650949
1609459227592,9.959088,2.110083,4.491646
1609459227656,9.831885,3.654608,7.426322
1609459227720,9.792409,3.838833,7.909728
1609459227848,9.770477,3.851992,8.135317
1609459227912,9.717841,4.128328,8.715404
1609459227976,9.643275,4.387120,9.488853
1609459228040,9.590639,4.896204,10.036713
1609459228104,9.538004,5.764966,10.584573
1609459228168,9.467823,6.734337,11.358023
1609459228296,9.976633,5.216404,5.877409
1609459228362,9.959088,2.641099,4.137148
1609459228488,9.731001,5.339220,8.522041
1609459228616,9.581866,5.277812,10.068940
1609459228680,9.595025,5.361152,9.972259
1609459228849,9.853817,4.861114,7.104051
1609459228913,9.735387,4.817251,8.457587
1609459229041,9.731001,5.133064,8.457587
1609459229169,9.595025,5.334834,9.875578
1609459229234,9.551163,5.598011,10.358983
1609459229297,9.494141,6.238685,10.939070
1609459229361,9.309916,7.563621,12.743785
1609459229425,9.336233,9.217804,12.453742
1609459229489,8.331497,8.239386,18.965620
1609459229555,9.432733,9.327461,11.422477
1609459229681,9.546777,9.450278,10.230075
1609459229810,9.950315,3.737948,3.557061
1609459229938,9.897680,4.479232,6.717327
1609459230066,9.757318,4.343256,8.103089
1609459230130,9.665206,4.654958,9.005446
1609459230296,9.603798,4.861114,9.778896
1609459230424,9.476596,6.063233,11.067978
1609459230552,9.037966,8.862240,15.485100
1609459230680,9.428346,9.323075,11.454703
1609459230808,9.590639,9.498527,9.875578
1609459230936,9.994179,7.747846,5.651820
1609459231064,9.941543,3.865150,3.460380
1609459231192,9.823112,5.067270,7.555230
1609459231321,9.766091,5.264653,8.199771
1609459231449,9.849430,4.904977,7.329640
1609459231579,9.972247,2.004812,4.588327
1609459231707,9.669593,3.285885,9.327718
1609459231835,9.533617,4.611095,10.842389
1609459231963,9.480982,5.922872,11.422477
1609459232091,9.520458,7.094288,10.939070
1609459232284,9.849430,4.005512,7.329640
1609459232412,9.731001,4.373961,8.618722
1609459232540,9.836272,3.913400,7.394094
1609459232668,9.630116,4.729525,9.649988
1609459232796,9.384483,7.217104,12.228152
1609459232924,9.954701,3.816901,4.233829
1609459233052,9.866976,4.584777,7.071824
1609459233180,9.660820,4.808478,9.198809
1609459233308,9.494141,5.795669,10.971297
1609459233436,9.652047,5.852691,9.327718
1609459233564,9.709069,5.141837,8.715404
1609459233692,9.695910,5.519058,8.812084
1609459233821,9.564322,5.699171,10.165621
1609459233949,9.353779,7.046038,12.292606
1609459234077,9.428346,9.327461,11.390249
1609459234205,9.520458,9.419574,10.487891
1609459234333,9.981019,8.392906,5.845182
1609459234478,9.959088,3.040252,3.976013
1609459234606,9.884521,4.457300,6.814008
1609459234735,9.735387,4.501438,8.425360
1609459234863,9.590639,5.027793,9.811124
1609459234991,9.485368,5.971122,10.874616
1609459235119,9.230963,8.191136,13.517234
1609459235248,9.283598,9.169555,12.840466
1609459235376,9.546777,9.450278,10.262302
1609459235504,9.625730,9.538004,9.456626
1609459235633,9.932771,4.483618,3.170336
1609459235761,9.919611,4.896204,6.427283
1609459235889,9.801182,5.062884,7.845273
1609459236017,9.972247,3.000776,4.975051
1609459236230,9.774863,3.843219,8.070863
1609459236358,9.616957,4.159032,9.907804
1609459236522,9.463436,5.817601,11.551385
1609459236586,9.529231,6.471159,10.939070
1609459236718,9.625730,7.164469,9.811124
1609459236780,9.937157,5.602398,6.362829
1609459236844,9.959088,2.408626,4.298283
1609459236908,9.862590,3.702857,7.136278
1609459236972,9.709069,4.303780,8.876538
1609459237037,9.827499,3.944104,7.555230
1609459237101,9.783636,4.097624,7.941955
1609459237166,9.713455,4.365188,8.715404
1609459237229,9.691524,4.698821,9.037674
1609459237293,9.511686,5.497127,10.906843
1609459237357,9.406415,6.536953,12.034790
1609459237519,9.994179,5.198859,5.651820
1609459237583,9.950315,3.171841,3.879332
1609459237647,9.884521,4.826024,6.910689
1609459237711,9.801182,4.690049,7.780819
1609459237775,9.678365,4.826024,9.037674
1609459237839,9.581866,5.185700,10.133394
1609459237905,9.467823,5.988667,11.229114
1609459237967,9.599412,5.804442,9.907804
1609459238096,9.792409,5.005862,7.845273
1609459238160,9.673979,5.374310,9.102128
1609459238224,9.581866,5.922872,10.036713
1609459238288,9.616957,6.093938,9.714442
1609459238416,9.590639,6.159732,9.940032
1609459238544,9.340620,7.761005,12.518196
1609459238608,9.349393,9.239735,12.228152
1609459238770,9.498527,9.393255,10.777935
1609459238834,9.533617,9.441505,10.487891
1609459238898,9.976633,7.809254,5.877409
1609459238962,9.945929,4.123942,3.331472
1609459239028,9.959088,3.342907,3.782650
1609459239090,9.994179,3.724789,5.651820
1609459239155,9.998565,3.334134,5.651820
1609459239283,9.779250,4.119555,7.813046
1609459239411,9.616957,4.549687,9.553308
1609459239475,9.516072,5.163768,10.584573
1609459239539,9.485368,5.554149,10.906843
1609459239603,9.480982,6.028143,10.939070
1609459239731,9.204644,8.169205,13.710596
1609459239866,9.419574,9.318688,11.551385
1609459239994,9.586252,9.489754,9.940032
1609459240161,9.994179,7.427646,5.651820
1609459240225,9.937157,4.545300,3.073655
1609459240353,9.967861,4.426596,5.877409
1609459240481,9.774863,5.054111,8.006409
1609459240609,9.972247,2.996389,4.749462
1609459240737,9.989792,2.540215,5.651820
1609459240866,9.695910,3.878309,8.908766
1609459240994,9.489754,5.159382,11.261340
1609459241122,9.480982,6.352729,11.422477
1609459241250,9.538004,7.642575,10.713481
1609459241378,9.963474,2.162719,4.459418
1609459241506,9.731001,3.724789,8.489814
1609459241634,9.704683,4.466073,8.908766
1609459241762,9.669593,4.584777,9.295491
1609459241890,9.463436,5.905327,11.422477
1609459242083,9.950315,3.290271,3.814878
1609459242211,9.757318,5.352379,8.199771
1609459242339,9.559935,5.769351,10.294529
1609459242467,9.489754,6.370274,11.067978
1609459242595,9.744160,5.979894,8.328679
1609459242723,9.713455,5.462037,8.618722
1609459242851,9.621343,6.247458,9.617762
1609459242980,9.494141,6.765316,10.906843
1609459243108,9.362552,9.244122,12.195926
1609459243236,9.423960,9.340620,11.454703
1609459243364,9.546777,9.454664,10.197848
1609459243492,9.954701,3.325362,3.782650
1609459243640,9.976633,2.149560,4.394964
1609459243769,9.840658,5.361152,7.329640
1609459243897,9.638888,4.352029,9.359945
1609459244089,9.590639,5.721103,9.907804
1609459244217,9.450278,6.681702,11.358023
1609459244345,9.314302,9.200258,12.647104
1609459244473,9.476596,9.375710,11.035751
1609459244602,9.529231,9.441505,10.423437
1609459244730,9.967861,5.940417,4.104921
1609459244858,9.950315,3.334134,3.782650
1609459244987,9.836272,4.988317,7.394094
1609459245115,9.774863,5.295357,8.103089
1609459245243,9.967861,2.232899,4.394964
1609459245371,9.779250,3.444066,8.070863
1609459245499,9.559935,4.619867,10.520119
1609459245628,9.441505,5.769351,11.841428
1609459245756,9.480982,6.989017,11.454703
1609459245884,9.880135,6.286935,7.104051
1609459246076,9.735387,4.330098,8.522041
1609459246204,9.770477,4.224827,8.167543
1609459246332,9.643275,4.474845,9.521080
1609459246460,9.336233,6.734337,12.808239
1609459246588,9.809954,6.861814,7.684138
1609459246716,9.941543,5.168155,6.135225
1609459246845,9.757318,4.953226,8.231997
1609459246974,9.502913,5.672853,10.906843
1609459247102,9.621343,6.054461,9.585534
1609459247230,9.709069,5.339220,8.683176
1609459247359,9.673979,5.865850,9.037674
1609459247487,9.555549,6.339571,10.262302
1609459247551,9.498527,6.765316,10.745708
1609459247615,9.327461,8.042002,12.485969
1609459247679,9.406415,9.318688,11.712520
1609459247838,9.551163,9.450278,10.262302
1609459247902,9.502913,9.406415,10.681253
1609459247966,9.976633,8.151659,5.845182
1609459248030,9.950315,3.830060,3.524834
1609459248094,9.954701,3.110433,4.040467
1609459248158,9.967861,2.456875,4.266056
1609459248286,9.858203,4.211668,7.104051
1609459248414,9.709069,4.176578,8.586495
1609459248478,9.595025,4.527755,9.811124
1609459248543,9.586252,4.878659,9.875578
1609459248607,9.489754,5.475195,10.874616
1609459248672,9.463436,6.063233,11.067978
1609459248735,9.301143,7.291671,12.808239
1609459248799,9.349393,7.747846,12.324834
1609459248863,9.384483,9.279212,11.873655
1609459249025,9.538004,9.445891,10.391211
1609459249153,9.625730,9.533617,9.392172
1609459249217,9.989792,7.528531,5.651820
1609459249281,9.937157,4.584777,3.073655
1609459249345,9.941543,3.794970,3.492607
1609459249411,9.932771,5.312902,6.330602
1609459249537,9.770477,5.391856,8.103089
1609459249665,9.831885,5.141837,7.458549
1609459249729,9.954701,2.474420,4.233829
1609459249793,9.963474,2.088152,4.523873
1609459249857,9.814340,3.404589,7.555230
1609459249921,9.638888,3.781811,9.553308
1609459250049,9.511686,5.413787,10.971297
1609459250178,9.375710,6.567658,12.453742
1609459250242,9.432733,7.282898,11.873655
1609459250409,9.985406,0.583378,5.394003
1609459250473,9.972247,1.759179,4.652781
1609459250601,9.669593,4.352029,9.231036
1609459250729,9.836272,3.860764,7.361867
1609459250857,9.568707,5.040952,10.262302
1609459250921,9.459050,5.914100,11.454703
1609459251050,9.498527,7.734687,11.035751
1609459251115,9.976633,5.589239,5.877409
1609459251242,9.893293,5.141837,6.749554
1609459251370,9.761704,5.264653,8.231997
1609459251498,9.472209,5.949190,11.067978
1609459251626,9.748546,5.378697,8.328679
1609459251754,9.700296,5.181314,8.779858
1609459251882,9.643275,5.567308,9.424399
1609459252010,9.516072,6.243072,10.745708
1609459252179,9.169555,9.042352,14.129549
1609459252307,9.616957,9.502913,8.457587
1609459252435,9.665206,9.573094,9.037674
1609459252563,9.950315,4.378347,3.234791
1609459252691,9.967861,2.834096,4.104921
1609459252819,9.827499,4.295007,7.490776
1609459252967,9.709069,4.145874,8.683176
1609459253095,9.638888,4.461687,9.359945
1609459253223,9.480982,5.620217,10.971297
1609459253351,9.165169,8.042002,14.194003
1609459253479,9.380097,9.270439,11.841428
1609459253607,9.533617,9.437119,10.423437
1609459253736,9.630116,9.551163,9.424399
1609459253863,9.937157,4.755843,3.009201
1609459253992,9.950315,2.987617,3.943786
1609459254184,9.809954,5.071656,7.877500
1609459254312,9.967861,1.978494,4.523873
1609459254440,9.805568,3.939717,7.748592
1609459254568,9.660820,3.891468,9.295491
1609459254696,9.336233,5.756193,12.937147
1609459254824,9.524844,7.234649,10.745708
1609459254952,9.840658,6.646611,7.394094
1609459255080,9.853817,4.084465,7.168505
1609459255208,9.906452,4.075693,6.717327
1609459255336,9.660820,4.847955,9.327718
1609459255464,9.494141,5.707943,11.035751
1609459255592,9.454664,7.717142,11.454703
1609459255721,9.994179,4.637413,5.619593
1609459255849,9.831885,5.286585,7.490776
1609459255977,9.616957,6.010598,9.746670
1609459256169,9.814340,5.304130,7.651911
1609459256297,9.691524,5.383083,8.876538
1609459256425,9.660820,5.637763,9.231036
1609459256553,9.480982,6.528181,11.035751
1609459256681,9.270439,9.147623,13.098283
1609459256809,9.691524,9.656433,7.716365
1609459256937,9.669593,9.568707,9.166582
1609459257065,9.950315,4.009898,3.428153
1609459257194,9.994179,3.878309,5.619593
1609459257322,9.823112,4.571618,7.361867
1609459257450,9.726614,4.330098,8.360906
1609459257578,9.590639,4.948840,9.907804
1609459257706,9.423960,6.444841,11.583611
1609459257834,9.213417,9.094988,13.581688
1609459257962,9.353779,9.248507,12.131472
1609459258155,9.573094,9.489754,10.036713
1609459258283,9.989792,7.396942,5.651820
1609459258411,9.941543,3.553723,3.621515
1609459258539,9.809954,5.290971,7.684138
1609459258667,9.853817,4.983931,7.200732
1609459258860,9.805568,3.957263,7.716365
1609459258924,9.709069,4.001126,8.779858
1609459258988,9.603798,4.378347,9.940032
1609459259053,9.551163,4.869887,10.520119
1609459259118,9.450278,5.448878,11.776974
1609459259181,9.441505,5.966735,11.873655
1609459259245,9.445891,6.734337,11.776974
1609459259309,9.524844,7.155696,10.842389
1609459259374,9.713455,6.940767,8.876538
1609459259437,9.959088,2.544601,4.362737
1609459259605,9.792409,4.264303,7.941955
1609459259668,9.818727,4.005512,7.555230
1609459259732,9.713455,4.444141,8.683176
1609459259796,9.630116,4.944454,9.488853
1609459259860,9.551163,5.347993,10.552345
1609459259988,9.213417,8.099024,13.839504
1609459260053,9.691524,6.953927,8.650949
1609459260116,9.976633,4.909363,5.587366
1609459260180,9.915225,5.036566,5.909636
1609459260244,9.853817,5.119905,7.039597
1609459260308,9.805568,5.027793,7.684138
1609459260373,9.630116,5.361152,9.553308
1609459260500,9.494141,6.177277,10.874616
1609459260564,9.555549,6.036916,10.101167
1609459260628,9.691524,5.523445,8.522041
1609459260791,9.616957,5.611171,9.295491
1609459260919,9.630116,5.883395,9.231036
1609459261047,9.538004,6.339571,10.004486
1609459261111,9.213417,8.077092,13.162737
1609459261175,9.309916,9.195872,12.228152
1609459261303,9.397642,9.301143,11.293568
1609459261367,9.634502,9.551163,9.295491
1609459261431,9.538004,9.445891,10.326756
1609459261495,9.989792,6.050075,5.522912
1609459261623,9.954701,3.057798,3.943786
1609459261751,9.845044,4.497051,7.104051
1609459261815,9.941543,7.339921,6.102998
1609459261879,9.796795,4.062534,7.587457
1609459262008,9.595025,4.536528,9.714442
1609459262156,9.472209,5.747420,10.874616
1609459262285,8.994102,8.813991,15.517326
1609459262412,9.972247,9.923998,5.651820
1609459262477,9.406415,9.301143,11.358023
1609459262541,9.511686,9.415188,10.423437
1609459262605,9.551163,9.459050,9.907804
1609459262733,9.994179,7.304830,5.651820
1609459262799,9.897680,4.413437,3.138109
1609459262925,9.884521,5.106747,6.556191
1609459263053,9.792409,5.054111,7.684138
1609459263181,9.884521,4.259917,6.717327
1609459263309,9.836272,4.330098,7.394094
1609459263373,9.845044,4.281848,7.361867
1609459263501,9.621343,4.009898,9.843350
1609459263567,9.573094,4.466073,10.391211
1609459263693,9.410801,6.050075,12.195926
1609459263821,9.981019,8.638538,5.877409
1609459263950,9.954701,6.515022,6.006317
1609459264078,9.630116,4.681276,9.746670
1609459264142,9.634502,5.251494,9.649988
1609459264206,9.673979,5.361152,9.263263
1609459264334,9.862590,4.211668,7.168505
1609459264462,9.608185,4.681276,9.940032
1609459264590,9.318688,7.923572,13.001601
1609459264718,9.950315,3.382658,3.976013
1609459264846,9.748546,5.080429,8.328679
1609459264974,9.634502,5.163768,9.553308
1609459265103,9.445891,6.317639,11.454703
1609459265231,9.783636,5.172541,7.877500
1609459265359,9.599412,5.940417,9.811124
1609459265487,9.652047,5.975508,9.295491
1609459265657,9.516072,7.532917,10.649027
1609459265784,9.419574,9.318688,11.551385
1609459265913,9.516072,9.445891,10.423437
1609459266041,9.827499,8.309566,7.394094
1609459266169,9.950315,3.501088,3.621515
1609459266297,9.932771,4.554073,6.330602
1609459266425,9.818727,4.330098,7.587457
1609459266553,9.638888,4.501438,9.392172
1609459266681,9.722228,6.765316,8.489814
1609459266809,9.292371,7.199559,12.969375
1609459266937,9.301143,9.178327,12.808239
1609459267066,9.489754,9.393255,10.939070
1609459267194,9.989792,7.331148,5.748501
1609459267322,9.945929,3.790583,3.524834
1609459267450,9.959088,2.531442,4.201602
1609459267642,9.994179,0.057022,5.651820
1609459267770,9.994179,0.057022,5.651820
1609459267898,9.963474,5.102360,6.006317
1609459268027,9.880135,5.760579,6.975143
1609459268155,9.476596,5.233949,11.325794
1609459268283,9.959088,2.224127,4.394964
1609459268411,9.950315,2.281423,6.070771
1609459268539,9.731001,3.580041,8.586495
1609459268669,9.625730,4.084465,9.714442
1609459268797,9.476596,5.562922,11.422477
1609459268925,9.608185,6.962699,9.940032
1609459269054,9.972247,3.601972,4.717235
1609459269183,9.757318,4.369575,8.360906
1609459269311,9.866976,4.040602,7.168505
1609459269440,9.739774,3.909014,8.457587
1609459269633,9.498527,5.686012,11.003524
1609459269697,9.327461,7.339921,12.840466
1609459269761,9.581866,7.866550,10.165621
1609459269825,9.989792,5.027793,5.619593
1609459269889,9.950315,3.158682,3.847105
1609459269953,9.849430,4.795320,7.200732
1609459270019,9.761704,4.812865,8.167543
1609459270081,9.621343,5.102360,9.682216
1609459270209,9.546777,5.655308,10.520119
1609459270273,9.691524,5.172541,8.876538
1609459270337,9.739774,4.703207,8.296452
1609459270402,9.643275,4.997089,9.327718
1609459270466,9.660820,5.176928,9.231036
1609459270530,9.652047,5.343606,9.263263
1609459270594,9.630116,5.887782,9.488853
1609459270752,9.441505,6.708019,11.454703
1609459270882,9.323075,9.204644,12.614877
1609459270946,9.406415,9.305530,11.615839
1609459271011,9.393255,9.305530,11.712520
1609459271074,9.494141,9.393255,10.745708
1609459271139,9.538004,9.445891,10.262302
1609459271287,9.945929,3.882696,3.460380
1609459271415,9.959088,2.513897,4.137148
1609459271543,9.827499,3.860764,7.426322
1609459271608,9.691524,4.273076,8.812084
1609459271672,9.621343,4.584777,9.682216
1609459271736,9.480982,5.409401,11.003524
1609459271801,9.551163,6.045688,10.036713
1609459271864,9.340620,6.743383,12.453742
1609459271928,9.292371,7.932344,13.033829
1609459272096,9.362552,9.252894,12.131472
1609459272160,9.459050,9.353779,11.164660
1609459272288,9.590639,9.502913,9.811124
1609459272352,9.630116,9.538004,9.521080
1609459272416,9.954701,7.976207,6.266148
1609459272480,9.923998,4.795320,2.976974
1609459272546,9.941543,3.711630,3.557061
1609459272672,9.880135,4.900591,6.942916
1609459272800,9.976633,2.856028,4.620554
1609459272864,9.967861,2.044289,4.491646
1609459272928,9.994179,2.408626,5.619593
1609459272992,9.796795,3.531792,7.845273
1609459273058,9.766091,3.619518,8.199771
1609459273184,9.520458,4.439755,10.874616
1609459273313,9.441505,5.545376,11.744747
1609459273482,9.538004,6.997789,10.713481
1609459273610,9.967861,5.532218,6.006317
1609459273738,9.818727,4.426596,7.555230
1609459273866,9.792409,4.474845,7.877500
1609459273994,9.656433,4.593550,9.392172
1609459274123,9.467823,5.922872,11.422477
1609459274187,9.336233,7.572394,12.776012
1609459274315,9.945929,3.536178,3.685969
1609459274443,9.818727,5.207632,7.490776
1609459274571,9.673979,4.975158,9.102128
1609459274699,9.489754,5.795669,10.971297
1609459274827,9.704683,5.369925,8.747630
1609459274955,9.695910,5.115519,8.876538
1609459275083,9.687138,5.510286,8.876538
1609459275211,9.463436,6.286935,11.196886
1609459275405,9.494141,9.388869,10.777935
1609459275532,9.454664,9.353779,11.164660
1609459275660,9.520458,9.423960,10.487891
1609459275788,9.950315,3.869537,3.460380
1609459275916,9.959088,4.224827,6.006317
1609459276044,9.792409,4.286235,7.716365
1609459276172,9.564322,4.861114,10.068940
1609459276300,9.981019,9.643275,5.780728
1609459276428,9.301143,8.213067,12.969375
1609459276556,9.994179,9.941543,5.619593
1609459276684,9.516072,9.415188,10.584573
1609459276812,9.616957,9.529231,9.521080
1609459276940,9.985406,6.396592,5.007278
1609459277068,9.950315,3.228863,3.814878
1609459277197,9.779250,5.277812,7.974182
1609459277389,9.959088,2.092538,4.491646
1609459277518,9.687138,4.194123,9.037674
1609459277646,9.621343,4.479232,9.778896
1609459277774,9.380097,5.944804,12.485969
1609459277902,9.441505,7.414487,11.712520
1609459278030,9.945929,3.022707,3.943786
1609459278158,9.704683,4.619867,8.779858
1609459278286,9.788022,4.365188,7.974182
1609459278414,9.757318,4.224827,8.199771
1609459278543,9.516072,5.216404,10.810162
1609459278671,9.266053,9.147623,13.388326
1609459278801,9.950315,3.290271,3.782650
1609459278929,9.840658,4.606709,7.361867
1609459279057,9.595025,5.203245,9.875578
1609459279186,9.573094,5.778124,10.230075
1609459279381,9.616957,5.764966,9.682216
1609459279507,9.603798,6.023757,9.746670
1609459279637,9.516072,6.598361,10.713481
1609459279764,9.248507,8.094638,13.356099
1609459279892,9.463436,9.358166,11.132432
1609459280021,9.608185,9.524844,9.456626
1609459280149,9.989792,5.795669,5.587366
1609459280277,9.959088,2.917436,3.976013
1609459280405,9.897680,4.334484,6.652873
1609459280470,9.994179,9.568707,5.716274
1609459280597,9.713455,4.286235,8.586495
1609459280661,9.660820,4.325712,9.102128
1609459280812,9.388869,6.093938,11.938109
1609459280876,9.388869,6.725564,11.873655
1609459280940,9.200258,8.077092,13.807278
1609459281102,9.388869,9.283598,11.809201
1609459281166,9.489754,9.393255,10.810162
1609459281230,9.564322,9.467823,10.036713
1609459281294,9.616957,9.524844,9.649988
1609459281360,9.989792,7.462737,5.748501
1609459281422,9.932771,4.676889,3.009201
1609459281486,9.941543,3.860764,3.460380
1609459281550,9.994179,4.299394,5.619593
1609459281614,9.862590,5.005862,7.136278
1609459281678,9.792409,5.146223,7.877500
1609459281742,9.792409,5.159382,7.877500
1609459281806,9.981019,3.127978,5.007278
1609459281870,9.967861,2.022357,4.523873
1609459281934,9.788022,4.053761,7.941955
1609459282062,9.770477,4.444141,8.199771
1609459282226,9.524844,4.913750,10.906843
1609459282290,9.485368,5.247108,11.325794
1609459282354,9.388869,6.286935,12.357060
1609459282418,9.511686,6.738997,11.035751
1609459282483,9.564322,7.221490,10.487891
1609459282547,9.919611,5.957963,6.588418
1609459282612,9.950315,2.680576,4.104921
1609459282739,9.687138,4.707594,9.069901
1609459282803,9.774863,4.589163,8.167543
1609459282931,9.796795,4.281848,7.877500
1609459283059,9.529231,5.212018,10.681253
1609459283123,9.410801,6.343956,12.034790
1609459283187,9.248507,8.090251,13.710596
1609459283315,9.994179,5.721103,5.651820
1609459283379,9.945929,3.448452,3.718196
1609459283544,9.748546,4.606709,8.264225
1609459283608,9.608185,5.001475,9.617762
1609459283736,9.520458,5.940417,10.713481
1609459283801,9.871362,4.479232,6.975143
1609459283928,9.660820,4.913750,9.231036
1609459283992,9.634502,5.176928,9.424399
1609459284120,9.603798,5.778124,9.746670
1609459284248,9.454664,6.598361,11.229114
1609459284376,9.292371,9.169555,12.872693
1609459284440,9.498527,9.406415,10.713481
1609459284506,9.353779,9.239735,12.131472
1609459284632,9.498527,9.402028,10.745708
1609459284760,9.950315,3.786197,3.492607
1609459284888,9.967861,2.518283,4.201602
1609459285016,9.994179,9.502913,5.619593
1609459285183,9.673979,4.211668,9.037674
1609459285311,9.555549,4.957613,10.262302
1609459285375,9.428346,5.865850,11.486931
1609459285503,9.200258,8.081478,13.839504
1609459285631,9.244122,9.121305,13.291645
1609459285759,9.533617,9.441505,10.423437
1609459285887,9.937157,4.365188,3.202564
1609459286016,9.959088,2.952527,3.976013
1609459286144,9.972247,1.912700,4.588327
1609459286272,9.994179,0.057022,5.651820
1609459286400,9.994179,0.057022,5.651820
1609459286528,9.994179,0.057022,5.651820
1609459286656,9.994179,0.057022,5.619593
1609459286784,9.998565,0.057022,5.619593
1609459286912,9.989792,0.057022,5.619593
1609459287104,9.994179,0.057022,5.587366
1609459287232,9.989792,0.052636,5.619593
1609459287361,9.994179,0.057022,5.619593
